135,2017-08-16 20:08:19.649173,IMU,"(1.0, 12.0, 225.0, -16.0, 47.0, -39.0, -227.0, -89.0, 433.0)"
136,2017-08-16 20:08:19.729173,IMU,"(-24.0, 17.0, 229.0, -46.0, 44.0, -28.0, -221.0, -90.0, 434.0)"
137,2017-08-16 20:08:19.808173,IMU,"(-13.0, 15.0, 238.0, -36.0, 25.0, -23.0, -225.0, -88.0, 433.0)"
138,2017-08-16 20:08:19.889174,IMU,"(-8.0, 21.0, 213.0, -30.0, 53.0, -20.0, -226.0, -91.0, 430.0)"
139,2017-08-16 20:08:19.969174,IMU,"(-22.0, -3.0, 269.0, -38.0, 60.0, -10.0, -224.0, -88.0, 429.0)"
140,2017-08-16 20:08:20.050175,IMU,"(-10.0, 19.0, 217.0, -18.0, 11.0, -10.0, -227.0, -95.0, 434.0)"
141,2017-08-16 20:08:20.128178,IMU,"(-2.0, 13.0, 221.0, 7.0, 27.0, -14.0, -224.0, -87.0, 432.0)"
142,2017-08-16 20:08:20.209172,IMU,"(-35.0, 12.0, 256.0, -21.0, 60.0, -27.0, -227.0, -94.0, 434.0)"
143,2017-08-16 20:08:20.289173,IMU,"(-19.0, 5.0, 242.0, -39.0, 42.0, -26.0, -229.0, -93.0, 437.0)"
144,2017-08-16 20:08:20.371174,IMU,"(-16.0, 5.0, 246.0, -32.0, 71.0, -17.0, -223.0, -93.0, 438.0)"
145,2017-08-16 20:08:20.451178,IMU,"(-23.0, 4.0, 237.0, -54.0, 49.0, -3.76158192263132e-37, -4.058328732212375e+20, -93.0, 434.0)"
146,2017-08-16 20:08:20.529173,IMU,"(-19.0, 10.0, 232.0, -40.0, 9.0, -20.0, -223.0, -92.0, 434.0)"
147,2017-08-16 20:08:20.612175,IMU,"(-7.0, 8.0, 236.0, -27.0, 49.0, -21.0, -224.0, -91.0, 433.0)"
148,2017-08-16 20:08:20.692174,IMU,"(-18.0, -13.0, 254.0, 1.0, -5.0, -13.0, -226.0, -92.0, 437.0)"
149,2017-08-16 20:08:20.740175,GPS,"(21.986570358276413, 50.01844024658203, 224.10000610351562)"
150,2017-08-16 20:08:20.797174,GPS,"(21.986568450927734, 50.0184440612793, 224.39999389648438)"
151,2017-08-16 20:08:21.381174,IMU,"(-1.0, -1.0, 249.0, -59.0, 30.0, -54.0, -218.0, -105.0, 436.0)"
152,2017-08-16 20:08:21.464175,IMU,"(-24.0, -1.0, 1.3499587596865412e-21, 1.7712950687675989e-38, 6.114235142643759e-39, 1.7775908225081174e-38, 1.794020766742633e-38, 1.7891420060092397e-38, 6.23064380867215e-39)"
153,2017-08-16 20:08:21.510173,GPS,"(21.986570358276413, 50.01844787597656, 224.39999389648438)"
154,2017-08-16 20:08:21.599175,IMU,"(-1.1682667931703362e+34, 5.8317333722358755e-39, 6.194232469375134e-39, 6.055403027917546e-39, 6.11782246671243e-39, 1.7773038365826237e-38, 1.79427187942744e-38, 1.7892137524906132e-38, 6.231002541079017e-39)"
